,Name,Adept,Archon,Carrier,Colossus,DarkTemplar,Disruptor,HighTemplar,Immortal,Mothership,Observer,Oracle,Phoenix,Probe,Sentry,Stalker,Tempest,WarpPrism,VoidRay,Zealot,Assimilator,CyberneticsCore,DarkShrine,FleetBeacon,Forge,Gateway,Nexus,PhotonCannon,Pylon,RoboticsFacility,RoboticsBay,ShieldBattery,Stargate,TemplarArchive,TwilightCouncil,WarpGate,ProtossAirArmorsLevel1,ProtossAirArmorsLevel2,ProtossAirArmorsLevel3,ProtossAirWeaponsLevel1,ProtossAirWeaponsLevel2,ProtossAirWeaponsLevel3,ProtossGroundArmorsLevel1,ProtossGroundArmorsLevel2,ProtossGroundArmorsLevel3,ProtossGroundWeaponsLevel1,ProtossGroundWeaponsLevel2,ProtossGroundWeaponsLevel3,ProtossShieldsLevel1,ProtossShieldsLevel2,ProtossShieldsLevel3,AdeptPiercingAttack,BlinkTech,Charge,DarkTemplarBlinkUpgrade,ExtendedThermalLance,GraviticDrive,ObserverGraviticBooster,PhoenixRangeUpgrade,PsiStormTech,WarpGateResearch,Adept1,Archon1,Carrier1,Colossus1,DarkTemplar1,Disruptor1,HighTemplar1,Immortal1,Mothership1,Observer1,Oracle1,Phoenix1,Probe1,Sentry1,Stalker1,Tempest1,WarpPrism1,VoidRay1,Zealot1,Assimilator1,CyberneticsCore1,DarkShrine1,FleetBeacon1,Forge1,Gateway1,Nexus1,PhotonCannon1,Pylon1,RoboticsFacility1,RoboticsBay1,ShieldBattery1,Stargate1,TemplarArchive1,TwilightCouncil1,WarpGate1,ProtossAirArmorsLevel11,ProtossAirArmorsLevel21,ProtossAirArmorsLevel31,ProtossAirWeaponsLevel11,ProtossAirWeaponsLevel21,ProtossAirWeaponsLevel31,ProtossGroundArmorsLevel11,ProtossGroundArmorsLevel21,ProtossGroundArmorsLevel31,ProtossGroundWeaponsLevel11,ProtossGroundWeaponsLevel21,ProtossGroundWeaponsLevel31,ProtossShieldsLevel11,ProtossShieldsLevel21,ProtossShieldsLevel31,AdeptPiercingAttack1,BlinkTech1,Charge1,DarkTemplarBlinkUpgrade1,ExtendedThermalLance1,GraviticDrive1,ObserverGraviticBooster1,PhoenixRangeUpgrade1,PsiStormTech1,WarpGateResearch1
3542,replaysTest/4-0-2-59877-2017-11-28T17-40-44-514.SC2Replay,0,0,0,0,0,0,0,4,0,1,0,0,25,0,5,0,0,0,0,2,1,0,0,0,0,2,0,7,1,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20,0,3,0,0,0,0,2,1,0,0,1,1,2,1,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3543,replaysTest/4-0-2-59877-2017-11-28T17-38-15-911.SC2Replay,0,0,0,0,0,0,0,2,0,0,0,2,47,4,5,0,0,0,0,4,1,0,0,2,0,3,0,8,1,0,3,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,34,3,6,0,0,0,1,4,1,0,0,1,1,2,2,6,1,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3544,replaysTest/4-0-2-59877-2017-11-28T17-17-59-900.SC2Replay,0,0,0,0,0,0,0,0,0,0,1,0,44,0,13,0,0,3,4,4,1,1,0,2,2,2,2,8,1,0,2,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,2,0,1,26,0,10,0,0,0,0,3,1,0,0,1,0,2,2,6,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3545,replaysTest/4-0-2-59877-2017-11-28T17-01-47-659.SC2Replay,0,0,0,0,0,0,0,4,0,0,0,0,37,0,5,0,0,3,0,4,1,0,0,0,0,3,0,9,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,22,0,3,0,0,0,2,4,1,0,0,1,1,2,0,6,1,0,2,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3546,replaysTest/4-0-2-59877-2017-11-28T17-01-20-670.SC2Replay,0,1,0,0,0,0,2,2,0,1,0,0,45,0,10,0,0,1,2,4,1,0,0,1,0,2,0,9,1,0,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,13,0,0,0,0,2,1,0,0,1,3,2,1,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3547,replaysTest/4-0-2-59877-2017-11-28T15-55-09-780.SC2Replay,0,0,0,0,0,0,0,1,0,1,0,0,64,0,8,0,0,2,0,6,1,0,1,1,4,3,2,11,1,0,2,2,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,51,0,10,0,1,0,0,6,1,0,0,2,3,3,2,10,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3548,replaysTest/4-0-2-59877-2017-11-28T12-35-54-839.SC2Replay,0,0,0,0,0,0,0,2,0,0,0,0,45,3,15,0,0,0,1,6,1,0,0,1,0,3,1,9,1,0,6,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,5,0,2,1,0,0,1,1,2,6,7,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3549,replaysTest/4-0-2-59877-2017-11-28T11-53-03-683.SC2Replay,0,0,0,0,0,0,0,0,0,1,0,0,47,0,8,0,0,0,3,4,1,0,0,2,0,3,0,10,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,51,1,13,0,1,0,0,4,1,0,0,2,0,3,0,9,1,0,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3550,replaysTest/4-0-2-59877-2017-11-28T11-40-30-742.SC2Replay,0,0,0,0,0,0,0,2,0,0,0,0,40,0,0,0,1,0,0,4,1,0,0,1,1,2,0,10,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,48,2,4,0,0,0,1,4,1,0,0,1,0,3,5,13,1,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3551,replaysTest/4-0-2-59877-2017-11-27T20-09-59-1104.SC2Replay,0,0,0,0,0,0,0,2,0,1,0,0,39,0,18,0,0,0,3,3,1,0,0,1,0,3,2,8,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,48,4,10,0,0,2,0,4,1,0,0,1,3,3,0,13,2,1,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3552,replaysTest/4-0-2-59877-2017-11-27T19-59-54-526.SC2Replay,0,0,0,0,0,0,0,4,0,1,0,0,51,0,11,0,0,0,1,5,1,0,0,1,0,3,2,10,1,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,25,0,4,0,0,0,0,2,1,0,0,1,0,2,4,6,1,0,0,2,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3553,replaysTest/4-0-2-59877-2017-11-27T19-47-07-542.SC2Replay,0,0,0,0,0,0,0,2,0,1,1,0,40,2,7,0,0,0,3,4,1,0,0,1,0,3,0,8,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,10,0,0,0,1,4,1,1,0,1,0,3,0,9,0,0,0,1,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3554,replaysTest/4-0-2-59877-2017-11-27T15-10-55-622.SC2Replay,0,0,0,0,0,0,0,6,0,0,0,0,39,0,8,0,0,3,0,4,1,0,0,1,1,3,0,10,2,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,0,0,66,3,22,0,0,0,0,6,1,0,0,2,0,3,0,13,1,0,1,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3555,replaysTest/4-0-2-59877-2017-11-26T17-33-40-852.SC2Replay,2,0,0,0,0,0,0,4,0,2,0,0,63,0,12,0,0,0,0,6,1,0,0,3,0,3,0,10,1,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,52,0,27,0,0,0,0,6,1,0,0,0,0,3,0,14,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3556,replaysTest/4-0-2-59877-2017-11-26T13-49-46-822.SC2Replay,4,0,0,0,0,0,0,2,0,0,0,0,47,2,17,0,0,0,0,4,1,0,0,1,0,3,3,15,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,1,15,0,0,0,4,4,1,0,0,1,0,2,3,11,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3557,replaysTest/4-0-2-59877-2017-11-25T20-42-13-691.SC2Replay,0,0,0,0,0,0,0,4,0,0,0,0,56,0,13,0,0,0,1,6,1,0,0,2,0,3,3,10,1,0,3,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,3,0,0,0,0,45,2,4,0,0,0,2,4,1,1,0,1,4,3,0,13,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3558,replaysTest/4-0-2-59877-2017-11-25T14-18-42-506.SC2Replay,0,0,0,0,0,1,0,1,0,1,0,0,39,0,6,0,1,0,2,4,1,0,0,0,0,2,0,5,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44,1,10,0,1,0,0,4,1,0,0,1,0,3,1,11,1,1,2,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3559,replaysTest/4-0-2-59877-2017-11-25T11-26-30-593.SC2Replay,0,0,0,0,0,0,0,1,0,1,0,0,31,0,7,0,0,0,0,2,1,0,0,1,0,2,2,6,1,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2,1,0,0,0,0,2,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3560,replaysTest/4-0-2-59877-2017-11-25T08-41-34-821.SC2Replay,0,0,0,0,0,0,0,0,0,1,1,0,42,0,9,0,0,0,0,4,1,1,0,1,0,2,0,8,1,0,2,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,44,0,4,0,0,0,8,6,1,0,0,1,0,3,5,10,1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3561,replaysTest/4-0-2-59877-2017-11-24T18-17-25-745.SC2Replay,0,0,0,0,0,0,0,4,0,2,1,0,52,1,10,0,0,0,0,6,1,0,0,2,0,3,2,10,1,1,3,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,32,6,4,0,0,0,7,2,1,0,0,1,0,2,0,6,1,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3562,replaysTest/4-0-2-59877-2017-11-24T17-42-26-882.SC2Replay,0,0,0,0,0,0,0,2,0,1,0,0,37,9,7,0,0,0,0,4,1,0,0,1,0,2,6,7,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,63,1,13,0,0,1,2,6,1,1,0,2,3,4,1,9,1,0,3,3,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3563,replaysTest/4-0-2-59877-2017-11-24T16-59-59-1281.SC2Replay,0,0,0,0,0,0,0,0,0,3,0,0,70,0,0,0,0,0,0,8,2,0,1,1,1,4,3,11,1,0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,74,0,5,2,0,2,0,6,3,0,1,2,0,3,0,12,1,0,1,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3564,replaysTest/4-0-2-59877-2017-11-24T16-28-28-726.SC2Replay,0,0,0,0,0,0,0,3,0,2,0,0,49,2,13,0,0,0,0,4,1,0,0,2,0,3,0,9,2,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,61,1,8,0,1,0,8,4,1,0,0,1,0,3,2,12,2,1,5,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3565,replaysTest/4-0-2-59877-2017-11-24T15-03-47-1063.SC2Replay,0,4,0,0,0,0,0,5,0,1,0,1,55,2,4,0,0,0,10,6,1,0,0,1,0,3,1,13,1,0,1,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0,0,0,0,0,3,0,2,0,1,51,3,3,0,1,0,9,4,1,0,0,1,0,3,1,12,1,0,6,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3566,replaysTest/4-0-2-59877-2017-11-23T15-33-58-823.SC2Replay,0,0,0,0,0,0,0,2,0,1,0,0,56,3,11,0,0,0,7,6,1,1,0,2,0,3,1,11,2,1,1,1,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,1,11,0,0,0,11,4,1,0,0,1,0,3,8,11,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3567,replaysTest/4-0-2-59877-2017-11-21T23-23-50-639.SC2Replay,0,0,0,0,0,0,0,3,0,0,0,0,55,2,7,0,0,0,6,4,1,1,0,1,0,3,1,14,1,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,2,0,1,46,2,19,0,0,0,0,4,1,0,0,1,0,3,0,13,1,1,2,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3568,replaysTest/4-0-1-59729-2017-11-21T15-04-06-915.SC2Replay,0,0,0,0,0,0,0,2,0,2,1,0,48,2,7,0,0,0,6,4,1,0,0,2,0,3,1,8,1,0,1,1,0,1,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,43,0,3,0,0,0,0,4,1,0,0,2,0,2,6,8,2,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3569,replaysTest/4-0-1-59729-2017-11-21T12-44-07-597.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,2,1,0,0,1,1,2,3,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,1,1,5,50,0,2,0,0,0,9,4,1,0,0,1,0,3,0,13,1,0,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3570,replaysTest/4-0-1-59729-2017-11-20T20-05-16-564.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,32,0,7,0,0,0,0,3,1,0,0,1,0,3,3,6,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,4,1,0,1,1,0,2,0,3,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3571,replaysTest/4-0-1-59729-2017-11-20T18-46-34-558.SC2Replay,0,2,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,6,3,1,1,0,2,0,2,0,5,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,1,0,0,29,1,7,0,1,0,0,2,1,0,0,1,0,2,2,5,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3572,replaysTest/4-0-1-59729-2017-11-20T16-59-19-1538.SC2Replay,0,0,0,0,6,0,0,0,0,0,0,0,35,2,1,0,0,0,7,4,1,1,0,1,0,2,3,6,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,0,0,38,1,2,0,1,0,8,4,1,0,0,0,0,2,0,6,1,0,3,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3573,replaysTest/4-0-1-59729-2017-11-20T16-22-39-1072.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,3,44,1,6,0,0,1,1,4,1,0,0,2,0,2,2,9,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,35,0,4,0,1,0,0,4,1,1,0,0,2,2,0,4,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3574,replaysTest/4-0-1-59729-2017-11-20T16-16-57-808.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,20,1,7,0,0,0,3,1,1,0,0,1,0,1,5,8,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,1,0,0,44,0,7,0,0,0,0,4,1,0,0,2,0,2,0,8,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3575,replaysTest/4-0-1-59729-2017-11-20T15-56-24-761.SC2Replay,0,0,0,0,0,0,0,3,0,0,0,0,40,3,2,0,0,0,4,4,1,0,0,0,0,3,0,8,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,40,2,3,0,0,0,3,4,1,0,0,1,1,2,0,7,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3576,replaysTest/4-0-1-59729-2017-11-19T20-57-20-705.SC2Replay,0,0,0,0,0,0,0,2,0,1,1,0,41,2,9,0,0,0,1,4,1,0,0,0,0,2,0,7,2,0,0,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,11,0,0,0,3,4,1,0,0,1,0,2,3,7,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3577,replaysTest/4-0-1-59729-2017-11-19T15-37-09-592.SC2Replay,0,0,0,0,0,0,0,0,0,1,0,0,40,5,8,0,0,0,13,4,1,0,0,2,0,3,2,10,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,44,1,7,0,1,0,0,4,1,0,0,2,0,2,1,10,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3578,replaysTest/4-0-1-59729-2017-11-19T00-19-35-1363.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,0,1,4,1,1,0,1,1,3,4,4,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,8,0,0,0,12,4,1,0,0,1,3,2,1,9,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3579,replaysTest/4-0-1-59729-2017-11-18T19-35-17-930.SC2Replay,0,0,0,0,0,0,0,0,0,0,1,0,37,0,5,0,0,3,4,4,1,0,1,1,2,3,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,47,0,10,0,0,0,0,4,1,0,0,2,0,3,7,10,1,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3580,replaysTest/4-0-1-59729-2017-11-18T17-06-47-924.SC2Replay,0,0,0,0,0,0,0,3,0,0,0,0,39,0,4,0,0,0,10,4,1,0,0,1,0,2,0,7,1,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,46,2,17,0,0,0,2,6,1,0,0,2,0,3,0,14,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3581,replaysTest/4-0-1-59729-2017-11-17T21-19-54-573.SC2Replay,1,0,0,0,0,0,0,0,0,0,2,0,41,0,0,0,0,10,0,6,1,0,1,1,1,3,2,11,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,3,13,0,0,3,0,4,1,0,0,1,0,3,0,9,1,0,4,2,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3582,replaysTest/4-0-1-59729-2017-11-17T17-48-55-591.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,30,1,4,0,0,0,0,3,1,0,0,1,0,2,6,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,43,0,10,0,0,0,3,4,1,1,0,1,0,3,0,6,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3583,replaysTest/4-0-1-59729-2017-11-17T17-00-04-1167.SC2Replay,5,0,0,0,0,0,0,3,0,2,0,0,47,1,10,0,0,0,2,4,1,1,0,1,0,3,0,12,2,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,1,0,46,0,13,0,1,0,2,6,1,0,0,2,0,3,0,9,2,0,1,1,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3584,replaysTest/4-0-1-59729-2017-11-17T06-53-51-621.SC2Replay,0,0,0,0,0,0,0,0,0,1,0,0,40,0,1,0,0,3,7,4,1,0,0,1,0,2,0,8,1,0,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,23,0,10,0,0,0,0,2,1,0,0,1,0,1,6,5,1,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3585,replaysTest/4-0-1-59729-2017-11-16T15-42-02-759.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,7,44,0,0,0,0,4,1,6,1,0,0,1,1,3,3,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,12,0,0,0,1,4,1,0,0,2,0,2,0,10,0,0,0,1,0,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3586,replaysTest/4-0-0-59587-2017-11-15T18-24-38-509.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,45,0,9,0,0,1,0,4,1,0,0,1,2,2,2,9,1,0,2,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,41,0,7,0,0,0,0,4,1,0,0,0,0,2,0,8,1,0,3,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
