,0Frame_id,0P1_mmr,0P2_mmr,0Replay_id,P1_Supply_army,P1_Supply_total,P1_Supply_used,P1_Supply_workers,P1_Unit_Assimilator,P1_Unit_Forge,P1_Unit_Gateway,P1_Unit_Nexus,P1_Unit_Probe,P1_Unit_Pylon,P1_minerals,P1_vespene,P2_Supply_army,P2_Supply_total,P2_Supply_used,P2_Supply_workers,P2_Unit_Assimilator,P2_Unit_Forge,P2_Unit_Gateway,P2_Unit_Nexus,P2_Unit_PhotonCannon,P2_Unit_Probe,P2_Unit_Pylon,P2_minerals,P2_vespene
11448,1440.0,3407.0,3420.0,4-4-1-66668-4-2018-08-05T22-41-45-492,0.0,23.0,16.0,15.0,2.0,1.0,0.0,1.0,14.0,1.0,170.0,32.0,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,0.0,16.0,1.0,115.0,0.0
11449,1440.0,4942.0,4896.0,4-3-2-65384-6-2018-06-07T16-11-49-770,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,90.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,95.0,0.0
11450,1440.0,0.0,3999.0,4-3-1-65094-5-2018-05-20T02-16-55-311,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,95.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,110.0,0.0
11451,1440.0,3158.0,2884.0,4-4-1-66668-4-2018-08-05T22-52-19-311,0.0,31.0,16.0,16.0,0.0,0.0,1.0,1.0,16.0,3.0,160.0,0.0,0.0,23.0,16.0,16.0,0.0,1.0,0.0,1.0,0.0,16.0,1.0,300.0,0.0
11452,1440.0,4698.0,3751.0,4-2-1-62848-5-2018-03-14T23-01-37-570,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,75.0,0.0,0.0,23.0,18.0,17.0,0.0,0.0,1.0,1.0,0.0,17.0,1.0,95.0,0.0
11453,1440.0,3305.0,3339.0,4-4-1-66668-4-2018-08-05T22-56-13-765,0.0,23.0,17.0,16.0,0.0,1.0,1.0,1.0,16.0,1.0,65.0,0.0,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,0.0,16.0,1.0,95.0,0.0
11454,1440.0,4875.0,5068.0,4-3-2-65384-6-2018-06-07T16-29-08-1146,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,100.0,0.0,0.0,23.0,17.0,17.0,0.0,1.0,0.0,1.0,0.0,17.0,2.0,195.0,0.0
11455,1440.0,3694.0,3634.0,4-3-1-65094-5-2018-05-20T02-19-47-1026,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,125.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,70.0,0.0
11456,1440.0,4178.0,4218.0,4-2-1-62848-5-2018-03-14T23-11-27-468,0.0,23.0,18.0,18.0,0.0,1.0,0.0,1.0,18.0,2.0,115.0,0.0,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,0.0,16.0,1.0,230.0,0.0
11457,1440.0,3247.0,3276.0,4-4-1-66668-4-2018-08-05T23-12-44-381,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,1.0,130.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,140.0,0.0
11458,1440.0,4362.0,4373.0,4-2-1-62848-5-2018-03-14T23-17-58-309,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,45.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,50.0,0.0
11459,1440.0,3687.0,3767.0,4-3-1-65094-5-2018-05-20T04-18-45-322,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,50.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,95.0,0.0
11460,1440.0,3170.0,3110.0,4-4-1-66668-4-2018-08-05T23-45-57-578,0.0,23.0,18.0,17.0,1.0,1.0,0.0,1.0,17.0,1.0,150.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,100.0,0.0
11461,1440.0,4884.0,4885.0,4-3-2-65384-6-2018-06-07T16-43-01-620,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,135.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,100.0,0.0
11462,1440.0,4193.0,4321.0,4-2-1-62848-5-2018-03-14T23-26-41-328,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,18.0,1.0,110.0,0.0,0.0,23.0,17.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,150.0,0.0
11463,1440.0,0.0,4038.0,4-2-1-62848-5-2018-03-15T01-56-38-317,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,16.0,1.0,110.0,0.0,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,0.0,17.0,1.0,230.0,0.0
11464,1440.0,3185.0,3229.0,4-4-1-66668-4-2018-08-05T23-49-28-535,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,1.0,75.0,0.0,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,0.0,15.0,1.0,90.0,8.0
11465,1440.0,5539.0,5582.0,4-3-2-65384-6-2018-06-07T17-31-06-737,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,80.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,115.0,0.0
11466,1440.0,3401.0,3326.0,4-4-1-66668-4-2018-08-06T00-07-19-405,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,17.0,1.0,150.0,0.0,0.0,23.0,18.0,18.0,0.0,1.0,0.0,1.0,0.0,18.0,1.0,250.0,0.0
11467,1440.0,3796.0,3906.0,4-2-1-62848-5-2018-03-15T02-22-49-705,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,100.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,85.0,0.0
11468,1440.0,4069.0,4066.0,4-3-1-65094-5-2018-05-20T04-39-22-1712,0.0,23.0,16.0,16.0,0.0,1.0,0.0,1.0,16.0,1.0,315.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,215.0,0.0
11469,1440.0,4820.0,0.0,4-3-2-65384-6-2018-06-07T17-55-21-532,0.0,23.0,18.0,18.0,1.0,0.0,1.0,1.0,18.0,1.0,100.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,80.0,0.0
11470,1440.0,3411.0,3477.0,4-4-1-66668-4-2018-08-06T00-35-26-728,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,95.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,115.0,0.0
11471,1440.0,3796.0,3788.0,4-2-1-62848-5-2018-03-15T02-41-53-450,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,16.0,1.0,90.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,15.0,0.0
11472,1440.0,5088.0,5345.0,4-3-2-65384-6-2018-06-07T18-30-45-356,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,18.0,1.0,160.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,95.0,0.0
11473,1440.0,3497.0,3767.0,4-2-1-62848-5-2018-03-15T03-09-25-248,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,1.0,155.0,0.0,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,0.0,16.0,2.0,45.0,0.0
11474,1440.0,3142.0,3093.0,4-4-1-66668-4-2018-08-06T00-41-20-525,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,1.0,175.0,0.0,0.0,23.0,17.0,16.0,0.0,0.0,0.0,2.0,0.0,16.0,1.0,45.0,0.0
11475,1440.0,4288.0,4435.0,4-3-2-65384-6-2018-06-07T18-37-32-530,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,85.0,0.0,0.0,23.0,17.0,16.0,0.0,1.0,1.0,1.0,0.0,16.0,1.0,125.0,0.0
11476,1440.0,4591.0,4944.0,4-2-1-62848-5-2018-03-15T03-14-59-494,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,30.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,45.0,0.0
11477,1440.0,3073.0,3162.0,4-4-1-66668-4-2018-08-06T00-49-37-441,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,50.0,0.0,0.0,23.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,15.0,2.0,225.0,0.0
11478,1440.0,3928.0,3935.0,4-3-1-65094-5-2018-05-20T05-00-12-440,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,15.0,1.0,115.0,16.0,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,0.0,17.0,1.0,190.0,0.0
11479,1440.0,4635.0,4746.0,4-3-2-65384-6-2018-06-07T19-08-06-382,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,75.0,0.0,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,0.0,18.0,1.0,150.0,0.0
11480,1440.0,0.0,4822.0,4-3-2-65384-6-2018-06-07T19-56-45-171,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,90.0,0.0,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,0.0,17.0,1.0,200.0,0.0
11481,1440.0,3778.0,3863.0,4-2-1-62848-5-2018-03-15T03-15-43-658,0.0,23.0,16.0,15.0,3.0,0.0,1.0,1.0,15.0,1.0,40.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,85.0,0.0
11482,1440.0,3468.0,0.0,4-4-1-66668-4-2018-08-06T00-52-42-712,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,150.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,85.0,0.0
11483,1440.0,4775.0,5134.0,4-3-2-65384-6-2018-06-07T20-29-25-658,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,75.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,95.0,0.0
11484,1440.0,4518.0,0.0,4-3-1-65094-5-2018-05-20T05-05-22-1043,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,18.0,1.0,115.0,0.0,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,0.0,16.0,2.0,35.0,0.0
11485,1440.0,2997.0,3007.0,4-4-1-66668-4-2018-08-06T01-17-02-289,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,1.0,95.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,40.0,0.0
11486,1440.0,3667.0,3845.0,4-2-1-62848-5-2018-03-15T03-21-25-790,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,165.0,0.0,0.0,23.0,18.0,17.0,0.0,0.0,1.0,1.0,0.0,17.0,1.0,265.0,0.0
11487,1440.0,3401.0,3403.0,4-4-1-66668-4-2018-08-06T01-29-25-312,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,17.0,2.0,155.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,10.0,0.0
11488,1440.0,5146.0,4763.0,4-3-2-65384-6-2018-06-07T20-42-35-637,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,100.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,105.0,0.0
11489,1440.0,3269.0,0.0,4-4-1-66668-4-2018-08-06T01-43-12-508,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,90.0,0.0,0.0,23.0,18.0,17.0,0.0,0.0,0.0,2.0,0.0,17.0,1.0,10.0,0.0
11490,1440.0,3961.0,3959.0,4-2-1-62848-5-2018-03-15T03-24-33-482,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,105.0,0.0,0.0,23.0,16.0,15.0,2.0,0.0,1.0,1.0,0.0,15.0,1.0,130.0,0.0
11491,1440.0,4865.0,0.0,4-3-1-65094-5-2018-05-20T05-13-04-827,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11492,1440.0,3194.0,3144.0,4-4-1-66668-4-2018-08-06T07-50-23-108,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,110.0,0.0,0.0,23.0,16.0,16.0,0.0,1.0,0.0,1.0,0.0,16.0,4.0,45.0,0.0
11493,1440.0,3665.0,3633.0,4-2-1-62848-5-2018-03-15T04-06-00-636,0.0,23.0,17.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,230.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,60.0,0.0
11494,1440.0,5013.0,5078.0,4-3-2-65384-6-2018-06-08T09-08-22-623,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,130.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,85.0,0.0
11495,1440.0,3480.0,3382.0,4-3-1-65094-5-2018-05-20T14-48-57-618,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,15.0,2.0,0.0,12.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,90.0,0.0
11496,1440.0,2962.0,3047.0,4-4-1-66668-4-2018-08-06T07-50-23-1113,0.0,23.0,17.0,16.0,0.0,0.0,1.0,1.0,16.0,1.0,245.0,0.0,0.0,23.0,17.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,55.0,0.0
11497,1440.0,4501.0,4627.0,4-3-1-65094-5-2018-05-20T14-58-29-594,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,135.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,80.0,0.0
11498,1440.0,0.0,5024.0,4-3-2-65384-6-2018-06-08T09-12-21-672,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,65.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,80.0,0.0
11499,1440.0,4058.0,0.0,4-2-1-62848-5-2018-03-15T04-17-22-997,0.0,23.0,16.0,15.0,0.0,0.0,1.0,1.0,15.0,1.0,45.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,220.0,0.0
11500,1440.0,3528.0,3389.0,4-4-1-66668-4-2018-08-06T07-57-33-377,0.0,23.0,19.0,18.0,0.0,1.0,0.0,1.0,18.0,2.0,100.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,100.0,0.0
11501,1440.0,4201.0,4152.0,4-3-1-65094-5-2018-05-20T15-01-07-375,0.0,23.0,18.0,17.0,1.0,0.0,2.0,1.0,17.0,1.0,25.0,0.0,0.0,23.0,18.0,17.0,0.0,0.0,0.0,2.0,0.0,17.0,1.0,60.0,0.0
11502,1440.0,5078.0,4371.0,4-3-2-65384-6-2018-06-08T09-26-49-317,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,85.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,85.0,0.0
11503,1440.0,4249.0,4095.0,4-3-2-65384-6-2018-06-08T09-47-51-480,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,15.0,1.0,135.0,24.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,70.0,0.0
11504,1440.0,3412.0,3481.0,4-4-1-66668-4-2018-08-06T08-15-25-624,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,120.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,65.0,0.0
11505,1440.0,6446.0,6589.0,4-3-2-65384-6-2018-06-08T09-58-26-308,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,85.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,45.0,0.0
11506,1440.0,4121.0,0.0,4-2-1-62848-5-2018-03-15T04-24-54-649,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11507,1440.0,3444.0,3521.0,4-4-1-66668-4-2018-08-06T08-55-07-360,0.0,23.0,17.0,17.0,0.0,1.0,1.0,1.0,17.0,1.0,125.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,115.0,0.0
11508,1440.0,3703.0,3698.0,4-3-1-65094-5-2018-05-20T15-02-22-1412,0.0,23.0,18.0,17.0,1.0,0.0,2.0,1.0,17.0,1.0,5.0,0.0,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,0.0,16.0,1.0,130.0,0.0
11509,1440.0,6632.0,5959.0,4-3-2-65384-6-2018-06-08T10-20-24-543,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,75.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,95.0,0.0
11510,1440.0,2890.0,2989.0,4-4-1-66668-4-2018-08-06T09-05-24-411,0.0,23.0,18.0,18.0,0.0,0.0,0.0,1.0,18.0,1.0,390.0,0.0,0.0,23.0,16.0,15.0,0.0,1.0,0.0,1.0,0.0,15.0,1.0,168.0,0.0
11511,1440.0,3286.0,3352.0,4-4-1-66668-4-2018-08-06T09-06-00-219,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,17.0,2.0,80.0,0.0,0.0,23.0,14.0,14.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,320.0,0.0
11512,1440.0,3160.0,3186.0,4-4-1-66668-4-2018-08-06T09-14-03-506,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,1.0,170.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,115.0,0.0
11513,1440.0,3595.0,3638.0,4-2-1-62848-5-2018-03-15T07-39-31-322,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,125.0,0.0,0.0,23.0,15.0,15.0,0.0,0.0,1.0,2.0,0.0,15.0,1.0,20.0,0.0
11514,1440.0,3918.0,4001.0,4-3-1-65094-5-2018-05-20T15-05-00-321,0.0,23.0,16.0,15.0,0.0,1.0,0.0,1.0,15.0,2.0,175.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,185.0,0.0
11515,1440.0,5449.0,5835.0,4-3-2-65384-6-2018-06-08T10-30-44-970,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,18.0,2.0,30.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,60.0,0.0
11516,1440.0,0.0,3275.0,4-4-1-66668-4-2018-08-06T09-16-36-337,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,190.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,70.0,0.0
11517,1440.0,3633.0,3715.0,4-2-1-62848-5-2018-03-15T07-49-21-379,0.0,23.0,18.0,18.0,1.0,0.0,1.0,1.0,18.0,1.0,195.0,8.0,0.0,23.0,17.0,17.0,0.0,0.0,0.0,2.0,0.0,17.0,1.0,80.0,0.0
11518,1440.0,4214.0,4534.0,4-3-1-65094-5-2018-05-20T19-59-30-659,0.0,23.0,18.0,17.0,0.0,0.0,0.0,2.0,17.0,1.0,50.0,0.0,0.0,23.0,17.0,17.0,0.0,0.0,0.0,2.0,0.0,17.0,1.0,35.0,0.0
11519,1440.0,3249.0,3248.0,4-4-1-66668-4-2018-08-06T09-17-53-400,0.0,23.0,17.0,17.0,1.0,0.0,2.0,1.0,17.0,1.0,95.0,0.0,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,0.0,18.0,1.0,90.0,0.0
11520,1440.0,3843.0,3814.0,4-2-1-62848-5-2018-03-15T08-04-27-358,0.0,23.0,17.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,100.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,16.0,1.0,145.0,4.0
11521,1440.0,6594.0,5997.0,4-3-2-65384-6-2018-06-08T11-52-43-600,0.0,23.0,18.0,18.0,0.0,0.0,0.0,2.0,18.0,1.0,15.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,80.0,0.0
11522,1440.0,3726.0,3841.0,4-3-1-65094-5-2018-05-20T20-10-51-282,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,1.0,165.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,80.0,0.0
11523,1440.0,2968.0,2966.0,4-4-1-66668-4-2018-08-06T09-30-21-560,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,16.0,1.0,115.0,8.0,0.0,23.0,17.0,16.0,0.0,0.0,1.0,1.0,0.0,16.0,1.0,285.0,0.0
11524,1440.0,4086.0,0.0,4-2-1-62848-5-2018-03-15T08-21-40-509,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,1.0,165.0,0.0,0.0,23.0,18.0,18.0,1.0,0.0,1.0,1.0,0.0,18.0,1.0,165.0,0.0
11525,1440.0,5039.0,5045.0,4-3-2-65384-6-2018-06-08T12-10-28-272,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,115.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,105.0,0.0
11526,1440.0,3438.0,3434.0,4-4-1-66668-4-2018-08-06T10-35-11-429,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,18.0,1.0,195.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,180.0,0.0
11527,1440.0,3859.0,3708.0,4-3-1-65094-5-2018-05-20T20-25-37-819,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,65.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,160.0,0.0
11528,1440.0,6052.0,5831.0,4-3-2-65384-6-2018-06-08T12-37-55-515,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,100.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,95.0,0.0
11529,1440.0,4133.0,4064.0,4-2-1-62848-5-2018-03-15T09-15-24-941,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,65.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,55.0,0.0
11530,1440.0,3123.0,3121.0,4-4-1-66668-4-2018-08-06T10-49-31-617,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,1.0,215.0,0.0,0.0,23.0,17.0,16.0,0.0,1.0,0.0,1.0,0.0,16.0,1.0,305.0,0.0
11531,1440.0,3277.0,3364.0,4-4-1-66668-4-2018-08-06T10-55-59-374,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,2.0,135.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,130.0,0.0
11532,1440.0,5744.0,5469.0,4-3-2-65384-6-2018-06-08T13-15-24-693,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,90.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,150.0,0.0
11533,1440.0,3973.0,4023.0,4-2-1-62848-5-2018-03-15T09-16-20-531,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,16.0,1.0,35.0,20.0,0.0,23.0,18.0,17.0,1.0,0.0,2.0,1.0,0.0,17.0,1.0,45.0,0.0
11534,1440.0,3085.0,3125.0,4-4-1-66668-4-2018-08-06T10-59-43-306,0.0,23.0,18.0,17.0,0.0,0.0,1.0,1.0,17.0,1.0,215.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,185.0,0.0
11535,1440.0,4441.0,4372.0,4-3-1-65094-5-2018-05-20T20-32-05-1239,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,45.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,75.0,0.0
11536,1440.0,0.0,4378.0,4-3-2-65384-6-2018-06-08T13-38-45-285,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,2.0,115.0,0.0,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,0.0,16.0,1.0,175.0,0.0
11537,1440.0,0.0,0.0,4-4-1-66668-4-2018-08-06T11-07-34-375,0.0,23.0,17.0,16.0,0.0,0.0,1.0,1.0,16.0,1.0,210.0,0.0,0.0,23.0,16.0,15.0,2.0,0.0,1.0,1.0,0.0,14.0,1.0,45.0,16.0
11538,1440.0,4253.0,4272.0,4-2-1-62848-5-2018-03-15T09-25-00-360,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,33.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,30.0,0.0
11539,1440.0,5575.0,5432.0,4-3-2-65384-6-2018-06-08T13-40-25-328,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,110.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,105.0,0.0
11540,1440.0,3153.0,3260.0,4-4-1-66668-4-2018-08-06T11-26-20-194,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,1.0,80.0,0.0,0.0,23.0,17.0,17.0,0.0,0.0,1.0,1.0,0.0,17.0,1.0,280.0,0.0
11541,1440.0,3533.0,3538.0,4-4-1-66668-4-2018-08-06T11-34-17-169,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,17.0,2.0,100.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,50.0,0.0
11542,1440.0,4383.0,0.0,4-3-2-65384-6-2018-06-08T20-16-10-256,0.0,31.0,18.0,17.0,2.0,0.0,0.0,1.0,17.0,2.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
